elapsed_s,wall_time_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tcp_x_m,tcp_y_m,tcp_z_m,tcp_rx_rad,tcp_ry_rad,tcp_rz_rad,tcp_vx_m_s,tcp_vy_m_s,tcp_vz_m_s,tcp_wx_rad_s,tcp_wy_rad_s,tcp_wz_rad_s
4.114405334,1789526644.469001532,-0.093416516,-1.742112939,-1.620541875,-4.566487018,4.872151852,-4.201077525,0.521412440,-0.226053732,0.523831895,2.841142140,-0.871765154,-0.061116378,0.000707974,0.000445871,-0.001112856,0.000309651,0.003187792,-0.152311369
4.122478178,1789526644.477074146,-0.093392674,-1.742173020,-1.620529477,-4.566654865,4.872007847,-4.199773852,0.521431355,-0.226029497,0.523823291,2.840651256,-0.873585160,-0.061309291,0.000213087,0.001058048,-0.000450658,0.005200045,0.000517964,-0.166318457
4.130404610,1789526644.485000372,-0.093416516,-1.742208783,-1.620541875,-4.566845838,4.871912003,-4.198398177,0.521422556,-0.226032965,0.523820554,2.840057708,-0.875553934,-0.061517374,0.000189130,0.000709665,-0.000330042,-0.000316341,0.001029196,-0.175005144
4.138449336,1789526644.493045330,-0.093452279,-1.742256467,-1.620505635,-4.567037527,4.871720314,-4.196891133,0.521426446,-0.226035305,0.523831263,2.839491765,-0.877764237,-0.061690448,0.000096755,-0.000190907,-0.000937009,0.003215303,0.002707537,-0.187802419
4.146388770,1789526644.500984669,-0.093428437,-1.742292229,-1.620517556,-4.567240898,4.871624470,-4.195360247,0.521427521,-0.226013831,0.523830260,2.838841644,-0.879881453,-0.061890434,-0.000081323,0.000345523,-0.000263600,0.000087656,0.000679932,-0.194203029
4.154453196,1789526644.509049177,-0.093452279,-1.742340390,-1.620505635,-4.567408744,4.871564388,-4.193853203,0.521430285,-0.226021629,0.523829103,2.838156955,-0.882028859,-0.062019362,0.000204488,0.000144912,-0.000642814,-0.001458862,0.002420769,-0.191037942
4.162420306,1789526644.517016411,-0.093464200,-1.742424313,-1.620553319,-4.567659561,4.871456623,-4.192274396,0.521431066,-0.226018491,0.523792168,2.837451283,-0.884243536,-0.062412325,0.000305615,0.001206450,-0.000359225,0.001640766,0.002465099,-0.196629021
4.170481880,1789526644.525077820,-0.093512360,-1.742436234,-1.620517556,-4.567851249,4.871324539,-4.190671508,0.521417570,-0.226031375,0.523822859,2.836780577,-0.886591029,-0.062504205,-0.000859119,-0.001969008,-0.000498444,-0.001622605,0.000944875,-0.207995372
4.178427346,1789526644.533023119,-0.093548123,-1.742496316,-1.620553319,-4.567994777,4.871205330,-4.189104382,0.521414886,-0.226039732,0.523790712,2.836103888,-0.888852458,-0.062698472,-0.000207300,-0.000297957,-0.000483887,-0.000053306,0.000951967,-0.202624804
4.186431815,1789526644.541027784,-0.093512360,-1.742532078,-1.620517556,-4.568246071,4.871121407,-4.187453572,0.521424556,-0.226013691,0.523816512,2.835382670,-0.891114929,-0.062878390,0.000165636,0.000448483,-0.000504773,-0.001042691,0.000614191,-0.202543551
4.194433306,1789526644.549029350,-0.093524281,-1.742628400,-1.620541875,-4.568413440,4.870965004,-4.185803239,0.521442226,-0.226007631,0.523772165,2.834697557,-0.893462584,-0.063142603,-0.000517855,-0.001040172,-0.000588306,0.001501857,0.000225645,-0.200460155
4.202385385,1789526644.556982040,-0.093572442,-1.742652241,-1.620517556,-4.568605129,4.870857239,-4.184164826,0.521430905,-0.226022948,0.523791801,2.833975025,-0.895845230,-0.063256056,-0.000530030,-0.001157953,-0.000650170,0.000920803,-0.001740474,-0.205064259
4.210412485,1789526644.565008402,-0.093572442,-1.742688481,-1.620541875,-4.568832580,4.870725632,-4.182514016,0.521422551,-0.226010274,0.523787632,2.833267635,-0.898166488,-0.063510358,-0.000036975,0.000289228,-0.000335104,-0.000795689,0.000646485,-0.200037335
4.218493327,1789526644.573089361,-0.093596284,-1.742748086,-1.620529477,-4.569060270,4.870570183,-4.180934970,0.521425760,-0.226009427,0.523786507,2.832605466,-0.900430571,-0.063766180,-0.000880981,-0.001287465,-0.000217859,0.001183069,0.000553829,-0.198053747
4.226432277,1789526644.581027985,-0.093584363,-1.742784325,-1.620517556,-4.569263164,4.870486259,-4.179296080,0.521429271,-0.225995728,0.523795779,2.831873315,-0.902711587,-0.063916144,-0.000750051,-0.001443750,-0.000492802,0.001417467,0.001522414,-0.201119057
4.234421733,1789526644.589017630,-0.093620125,-1.742843930,-1.620541875,-4.569442932,4.870390415,-4.177777115,0.521425681,-0.226006152,0.523773672,2.831178202,-0.904888130,-0.064144239,-0.000269655,0.000267253,0.000021963,-0.000499513,0.001917995,-0.195681367
4.242432289,1789526644.597028017,-0.093632046,-1.742855851,-1.620505635,-4.569670383,4.870222569,-4.176162306,0.521417866,-0.225996651,0.523808486,2.830523443,-0.907201635,-0.064294963,0.000593078,0.001256256,-0.000544915,-0.000756342,0.002339900,-0.195231263
4.250412886,1789526644.605009317,-0.093704049,-1.742927376,-1.620505635,-4.569862072,4.870114803,-4.174619261,0.521414935,-0.226025708,0.523791816,2.829807932,-0.909466704,-0.064528299,-0.001055557,-0.001754571,-0.000235048,0.001305164,0.000927180,-0.205552405
4.258441640,1789526644.613037586,-0.093692128,-1.742987458,-1.620529477,-4.570077125,4.869970798,-4.173004452,0.521419897,-0.226006674,0.523773320,2.829118404,-0.911719017,-0.064806605,-0.000208533,0.000287544,-0.000071105,0.000058396,0.003463542,-0.199073528
4.266266192,1789526644.620860577,-0.093704049,-1.743035618,-1.620505635,-4.570316259,4.869886875,-4.171425883,0.521422263,-0.226005821,0.523785802,2.828386507,-0.913938886,-0.065019906,-0.000741391,-0.001192973,-0.000158110,-0.001305137,0.003180977,-0.205699837
4.274405686,1789526644.629000187,-0.093704049,-1.743059460,-1.620529477,-4.570508186,4.869718552,-4.169786994,0.521412324,-0.225989614,0.523783719,2.827709800,-0.916260603,-0.065219728,-0.000504086,-0.000540105,-0.000354306,0.002798597,0.000587266,-0.201033589
4.282348598,1789526644.636943102,-0.093704049,-1.743167226,-1.620505635,-4.570735399,4.869599342,-4.168172423,0.521442086,-0.225981637,0.523762050,2.826983838,-0.918516638,-0.065508715,-0.000187896,-0.000018979,-0.000367045,0.001034619,0.001788297,-0.201841586
4.290371902,1789526644.644966602,-0.093752209,-1.743143384,-1.620505635,-4.570938770,4.869491577,-4.166581694,0.521406072,-0.225994644,0.523798361,2.826262189,-0.920827449,-0.065612450,0.000291321,0.001244010,-0.000285978,0.001110538,0.001305094,-0.198954897
4.298378698,1789526644.652973413,-0.093800370,-1.743227307,-1.620505635,-4.571130220,4.869371414,-4.165014807,0.521413552,-0.226010609,0.523774820,2.825541497,-0.923090622,-0.065862324,-0.000593062,-0.001703152,-0.000555906,0.001541720,0.000657494,-0.200772426
4.306325131,1789526644.660920143,-0.093764130,-1.743239228,-1.620457951,-4.571309988,4.869227886,-4.163435761,0.521422733,-0.225978759,0.523809144,2.824898290,-0.925283716,-0.065918782,0.000074639,0.000131065,-0.000353610,0.000460450,-0.000786149,-0.199425130
4.314410690,1789526644.669005632,-0.093788449,-1.743311230,-1.620517556,-4.571549122,4.869107723,-4.161868874,0.521414725,-0.225980383,0.523772003,2.824164187,-0.927493615,-0.066303563,0.000195405,0.000562572,-0.000143675,-0.001390441,0.000967791,-0.200492690
4.322452662,1789526644.677047968,-0.093860451,-1.743358914,-1.620493714,-4.571752493,4.868976116,-4.160277907,0.521406609,-0.226006765,0.523779720,2.823435022,-0.929835769,-0.066488298,-0.000804441,-0.001758927,-0.000266213,0.000904878,0.001653388,-0.203453168
4.330374991,1789526644.684970856,-0.093860451,-1.743442837,-1.620505635,-4.571943943,4.868808270,-4.158747021,0.521422866,-0.225993063,0.523750351,2.822784944,-0.931992508,-0.066771653,-0.000222879,-0.000274916,-0.000237931,0.001849915,0.002652899,-0.205471138
4.338433381,1789526644.693029165,-0.093836133,-1.743442837,-1.620505635,-4.572171632,4.868724346,-4.157132451,0.521410516,-0.225971157,0.523777134,2.822040192,-0.934212664,-0.066924776,0.000524644,0.001418422,-0.000145881,0.000022463,0.002768759,-0.199733243
4.346378522,1789526644.700974226,-0.093920056,-1.743526761,-1.620493714,-4.572386924,4.868545055,-4.155481640,0.521410900,-0.226000461,0.523760905,2.821300154,-0.936659699,-0.067208106,-0.001031267,-0.002049114,-0.000439929,0.002212169,0.000407511,-0.209278692
4.354426605,1789526644.709022522,-0.093920056,-1.743574444,-1.620505635,-4.572554294,4.868401051,-4.153855149,0.521414684,-0.225987749,0.523748510,2.820588277,-0.938951917,-0.067384115,-0.000047336,0.000068073,-0.000554716,0.002870885,0.001319394,-0.205750531
4.362400404,1789526644.716996193,-0.093920056,-1.743634526,-1.620469395,-4.572769825,4.868329048,-4.152180258,0.521428907,-0.225982614,0.523757265,2.819783610,-0.941282794,-0.067545470,-0.000121654,0.000092878,-0.000111591,-0.002158134,0.003364079,-0.199559297
4.370495977,1789526644.725091934,-0.093944375,-1.743682210,-1.620445553,-4.572973434,4.868161201,-4.150589530,0.521431838,-0.225980842,0.523764534,2.819095150,-0.943566468,-0.067738807,-0.000763543,-0.001339963,-0.000346223,0.002209882,0.002196547,-0.202626302
4.378420694,1789526644.733016491,-0.093980138,-1.743730370,-1.620481793,-4.573200885,4.868017673,-4.148998801,0.521417853,-0.225985954,0.523748724,2.818359597,-0.945840580,-0.068046416,-0.000532375,-0.000979703,-0.000292044,-0.000257405,0.003392621,-0.201541915
4.386427955,1789526644.741024017,-0.093968217,-1.743801896,-1.620481793,-4.573392097,4.867885590,-4.147395674,0.521434190,-0.225969055,0.523731743,2.817637672,-0.948069388,-0.068271567,-0.000105824,0.000326446,-0.000034076,-0.001337054,0.003504716,-0.195795123
4.394419704,1789526644.749015570,-0.093980138,-1.743838135,-1.620469395,-4.573667471,4.867765903,-4.145829026,0.521426931,-0.225964046,0.523749737,2.816901890,-0.950268236,-0.068552272,0.000083991,0.000712435,0.000300335,-0.000568400,0.002421662,-0.199839465
4.402356717,1789526644.756952524,-0.094040219,-1.743897740,-1.620445553,-4.573823158,4.867645741,-4.144225899,0.521430030,-0.225986036,0.523745358,2.816147461,-0.952607161,-0.068679477,0.000076872,-0.002082473,0.001372590,-0.002038535,-0.003315956,-0.199804741
4.410422499,1789526644.765018463,-0.094027821,-1.743945901,-1.620361630,-4.574014131,4.867561817,-4.142647568,0.521454323,-0.225973994,0.523778099,2.815411962,-0.954801754,-0.068734936,0.001576712,0.001130103,0.002134716,-0.002969747,-0.004206925,-0.197257017
4.418369083,1789526644.772965670,-0.094087903,-1.743969742,-1.620349709,-4.574193899,4.867418766,-4.141032759,0.521439101,-0.225992179,0.523790516,2.814667777,-0.957164039,-0.068869843,-0.000064072,-0.001195718,0.001464557,0.000391946,-0.001201471,-0.202169861
4.426460212,1789526644.781055927,-0.094087903,-1.744041745,-1.620374028,-4.574385349,4.867286205,-4.139453952,0.521447916,-0.225981009,0.523762763,2.813936888,-0.959367809,-0.069136330,0.000135492,-0.000468711,0.000513627,-0.001991532,-0.001762010,-0.200578560
4.434387988,1789526644.788983822,-0.094111745,-1.744089905,-1.620337788,-4.574613039,4.867178440,-4.137874905,0.521451382,-0.225984534,0.523778994,2.813181207,-0.961605020,-0.069327074,0.000315114,0.000700532,0.000341142,0.000568006,0.000142373,-0.201783257
4.442391354,1789526644.796987057,-0.094147984,-1.744113747,-1.620349709,-4.574804489,4.867022514,-4.136319939,0.521435784,-0.225988581,0.523782334,2.812475160,-0.963845773,-0.069522980,-0.000459151,-0.001046672,0.000176140,0.003483919,-0.002309979,-0.200923730
4.450355617,1789526644.804951191,-0.094195668,-1.744185273,-1.620337788,-4.574995701,4.866831303,-4.134693209,0.521441576,-0.225997622,0.523769748,2.811751929,-0.966211134,-0.069759045,0.000370834,0.000450707,-0.000075068,0.003113731,-0.003742417,-0.199316362
4.458376835,1789526644.812972784,-0.094183747,-1.744185273,-1.620349709,-4.575187151,4.866675377,-4.133114640,0.521427484,-0.225975667,0.523785983,2.811057242,-0.968420380,-0.069912024,0.000601829,0.001265757,0.000186782,0.002020671,-0.001046122,-0.199195724
4.466370887,1789526644.820967436,-0.094255749,-1.744232957,-1.620337788,-4.575402919,4.866555214,-4.131511275,0.521415924,-0.226002782,0.523790296,2.810266730,-0.970759416,-0.070128167,-0.000864333,-0.001974502,0.000086814,0.002392397,-0.000694674,-0.201838433
4.474471093,1789526644.829066992,-0.094255749,-1.744293038,-1.620337788,-4.575570289,4.866340160,-4.129968230,0.521427627,-0.225984308,0.523775474,2.809627480,-0.972952249,-0.070345005,0.000159567,0.000015154,-0.000289587,0.001991705,-0.000298437,-0.200487846
4.482410968,1789526644.837006807,-0.094267670,-1.744341199,-1.620313470,-4.575773660,4.866280079,-4.128377740,0.521432978,-0.225985896,0.523784222,2.808819356,-0.975169492,-0.070497261,-0.000150442,0.000311225,0.000348513,-0.000334314,0.001477211,-0.198306751
4.490498967,1789526644.845094919,-0.094303910,-1.744401280,-1.620313470,-4.575977031,4.866124153,-4.126786772,0.521433185,-0.225991439,0.523774658,2.808074339,-0.977449892,-0.070741851,-0.000330428,-0.000158526,0.000132151,0.001151316,0.000334663,-0.201503273
4.498449406,1789526644.853045464,-0.094339673,-1.744461362,-1.620289628,-4.576192800,4.865980148,-4.125220362,0.521437351,-0.225998184,0.523777139,2.807331870,-0.979692413,-0.070968519,-0.000029420,-0.000421852,-0.000360751,-0.000282893,-0.000219913,-0.203071766
4.506450880,1789526644.861047029,-0.094327752,-1.744485203,-1.620313470,-4.576348249,4.865859985,-4.123569552,0.521432856,-0.225980392,0.523771410,2.806556331,-0.981985734,-0.071099180,-0.000121401,-0.000139812,-0.000018935,-0.001202699,-0.000893584,-0.198021486
4.514369056,1789526644.868964911,-0.094363515,-1.744509045,-1.620253865,-4.576575462,4.865752697,-4.121990506,0.521428975,-0.225989723,0.523810916,2.805784236,-0.984242650,-0.071223065,0.000133453,0.000411980,-0.000070132,-0.000494904,0.000690192,-0.201724947
4.522495875,1789526644.877091885,-0.094423596,-1.744557206,-1.620241467,-4.576730911,4.865608692,-4.120327775,0.521425450,-0.226008910,0.523807453,2.804988060,-0.986664221,-0.071353760,-0.000439324,-0.001448640,0.000294471,-0.001612223,0.001162621,-0.202206406
4.530351196,1789526644.884947300,-0.094435517,-1.744664971,-1.620241467,-4.576946680,4.865512848,-4.118761126,0.521448534,-0.226008928,0.523774500,2.804189633,-0.988838399,-0.071661707,0.000330047,0.000118663,0.000147340,-0.001011269,0.000924740,-0.195213823
4.538436104,1789526644.893031836,-0.094459359,-1.744700734,-1.620253865,-4.577161972,4.865333080,-4.117182318,0.521438649,-0.226004613,0.523773874,2.803464558,-0.991089441,-0.071916488,-0.000477930,-0.000970108,0.000571364,-0.000756703,0.000196666,-0.197558117
4.546344090,1789526644.900939941,-0.094507519,-1.744736973,-1.620229546,-4.577353422,4.865213394,-4.115603272,0.521432539,-0.226019324,0.523786809,2.802686301,-0.993363639,-0.072064382,-0.000272928,-0.001505089,-0.000267122,-0.000595151,-0.001005590,-0.197247591
4.554417106,1789526644.909013033,-0.094531361,-1.744760815,-1.620277707,-4.577556554,4.865093708,-4.114036385,0.521411133,-0.226019423,0.523776447,2.801907450,-0.995571530,-0.072313837,0.000037770,-0.000516917,-0.000335800,-0.000115587,-0.001524938,-0.198964864
4.562397343,1789526644.916993380,-0.094543282,-1.744820420,-1.620205704,-4.577736322,4.864973545,-4.112505500,0.521433216,-0.226017063,0.523796002,2.801176047,-0.997733757,-0.072411979,0.000385818,0.000592939,-0.000175717,0.000068303,-0.000682479,-0.197706453
4.570504951,1789526644.925100803,-0.094591443,-1.744856183,-1.620169942,-4.577880327,4.864793777,-4.110926453,0.521433526,-0.226026851,0.523807499,2.800457979,-1.000041168,-0.072499095,0.001139323,-0.001779374,0.001871741,0.001630011,-0.008582549,-0.202870996
4.578409568,1789526644.933005571,-0.094579522,-1.744916264,-1.620133702,-4.578095619,4.864650249,-4.109311644,0.521451120,-0.226009021,0.523815353,2.799694505,-1.002279999,-0.072696414,0.001011436,0.000277918,0.000988196,0.002464296,-0.003764094,-0.203787071
4.586387697,1789526644.940983534,-0.094603364,-1.744988267,-1.620157544,-4.578322593,4.864506245,-4.107732598,0.521451986,-0.226009012,0.523792145,2.798911480,-1.004501962,-0.073023026,0.000757227,0.000775128,0.000333826,0.001410430,0.001053208,-0.195952565
4.594394680,1789526644.948990345,-0.094675366,-1.745000188,-1.620121781,-4.578526203,4.864326477,-4.106130187,0.521432755,-0.226029920,0.523823895,2.798155037,-1.006866208,-0.073162115,-0.000767491,-0.002218976,0.000026418,0.002703965,0.001152371,-0.206659465
4.602407690,1789526644.957003593,-0.094663445,-1.745119874,-1.620145623,-4.578705732,4.864158630,-4.104515378,0.521464460,-0.226011217,0.523768751,2.797386987,-1.009095703,-0.073490140,0.000356768,0.000397409,-0.000179117,0.001947848,0.001357048,-0.201253999
4.610379726,1789526644.964975595,-0.094663445,-1.745119874,-1.620133702,-4.578957025,4.864015102,-4.103020255,0.521447822,-0.225996635,0.523802996,2.796671827,-1.011181921,-0.073704754,-0.000285098,-0.001061212,-0.000161514,-0.000544706,0.002315962,-0.197816585
4.618374076,1789526644.972970009,-0.094747368,-1.745168034,-1.620145623,-4.579100315,4.863883018,-4.101417843,0.521434823,-0.226028962,0.523787699,2.795855782,-1.013538005,-0.073860412,-0.000031872,-0.001216175,-0.000870725,0.002109169,0.000464647,-0.202405378
4.626449623,1789526644.981045485,-0.094771687,-1.745251958,-1.620133702,-4.579292242,4.863691330,-4.099826399,0.521450835,-0.226026249,0.523768617,2.795110457,-1.015805175,-0.074121306,0.000164343,-0.000126495,-0.000421474,0.000754697,0.001368451,-0.203465727
4.634412909,1789526644.989009142,-0.094795529,-1.745299641,-1.620086018,-4.579531852,4.863583565,-4.098235909,0.521455673,-0.226029906,0.523791657,2.794295965,-1.018041727,-0.074313175,0.000189743,0.000038132,-0.000237117,-0.000347039,0.004301350,-0.199193935
4.642371294,1789526644.996967077,-0.094807450,-1.745323483,-1.620086018,-4.579674904,4.863379955,-4.096657101,0.521452371,-0.226017506,0.523793689,2.793592050,-1.020297213,-0.074440356,-0.000410575,-0.001577961,-0.000495132,0.000881056,0.002073127,-0.207251186
4.650371813,1789526645.004967690,-0.094855134,-1.745419804,-1.620133702,-4.579890196,4.863296032,-4.095054213,0.521453055,-0.226035931,0.523746424,2.792706069,-1.022549401,-0.074795461,-0.000047720,-0.000777272,-0.000439581,-0.000506951,0.001480261,-0.201930223
4.658370498,1789526645.012966633,-0.094867531,-1.745467011,-1.620133702,-4.580117885,4.863140106,-4.093499247,0.521451754,-0.226028396,0.523746942,2.791943371,-1.024730123,-0.075060989,0.000415907,0.000309667,-0.000330049,-0.002519928,0.001648637,-0.203552045
4.666376813,1789526645.020972729,-0.094915215,-1.745515172,-1.620109860,-4.580285732,4.863008499,-4.091836754,0.521452391,-0.226042386,0.523750218,2.791102121,-1.027116595,-0.075189176,-0.000371872,-0.001507802,-0.000486828,-0.000482745,0.001343464,-0.207222588
4.674475611,1789526645.029071569,-0.094939057,-1.745574776,-1.620049779,-4.580512706,4.862852573,-4.090221945,0.521465865,-0.226042444,0.523770001,2.790309010,-1.029405062,-0.075379721,0.000195358,-0.000193112,-0.000424998,-0.000990670,0.003880266,-0.199953574
4.682413219,1789526645.037009239,-0.094950978,-1.745611016,-1.620025937,-4.580775921,4.862756729,-4.088594977,0.521462038,-0.226039919,0.523791999,2.789449039,-1.031658964,-0.075612560,0.000507424,0.000189206,0.001004000,-0.002527065,0.002266383,-0.198732614
4.690389768,1789526645.044985533,-0.094999139,-1.745671097,-1.620014016,-4.580919687,4.862577438,-4.087004010,0.521467071,-0.226050213,0.523780058,2.788680773,-1.033963722,-0.075769722,-0.000115718,-0.001851222,0.000515927,-0.000551661,0.000459620,-0.201150854
4.698352822,1789526645.052948713,-0.095022980,-1.745694939,-1.620002095,-4.581134979,4.862469673,-4.085413996,0.521457125,-0.226052463,0.523797515,2.787852308,-1.036196482,-0.075944569,0.000567489,-0.000361526,0.000125262,-0.000699304,0.000610181,-0.196192246
4.706380944,1789526645.060976982,-0.095011059,-1.745755021,-1.620037858,-4.581338350,4.862337112,-4.083870713,0.521460816,-0.226034341,0.523772918,2.787069081,-1.038308637,-0.076234244,0.000035113,0.000353752,0.000614353,-0.001130260,-0.003619210,-0.198470176
4.714325340,1789526645.068921089,-0.095106904,-1.745815102,-1.620037858,-4.581517879,4.862205505,-4.082292143,0.521449431,-0.226073355,0.523760888,2.786224475,-1.040632063,-0.076447441,0.000054192,-0.001365474,-0.000687155,-0.000763203,-0.002683379,-0.196967271
4.722419430,1789526645.077015400,-0.095071141,-1.745875184,-1.620025937,-4.581649725,4.862061977,-4.080725257,0.521474146,-0.226043223,0.523747968,2.785474502,-1.042771559,-0.076565687,-0.000177534,-0.000397302,-0.000102344,0.001675922,-0.002352152,-0.201764425
4.730377147,1789526645.084973574,-0.095118825,-1.745922867,-1.620002095,-4.581853334,4.861894131,-4.079122368,0.521472038,-0.226053653,0.523755473,2.784670864,-1.045076716,-0.076768079,0.000077906,0.000890050,0.000302550,0.002040636,-0.001706640,-0.197294805
4.738347025,1789526645.092943192,-0.095130746,-1.745959107,-1.619942013,-4.582032386,4.861738205,-4.077567403,0.521482869,-0.226046957,0.523781991,2.783916278,-1.047275205,-0.076863923,0.000098197,-0.001147505,0.000368891,0.000731885,-0.000087183,-0.206201307
4.746290597,1789526645.100886106,-0.095155064,-1.746006791,-1.619978253,-4.582260076,4.861534119,-4.075952355,0.521471986,-0.226040584,0.523765974,2.783124284,-1.049559997,-0.077197916,-0.000092359,-0.000236550,0.001110859,0.001275317,-0.001037294,-0.204242797
4.754298259,1789526645.108893394,-0.095166985,-1.746042554,-1.619953934,-4.582499448,4.861378670,-4.074338023,0.521470452,-0.226032803,0.523784740,2.782309393,-1.051818924,-0.077423055,0.000489989,0.000398024,0.000410367,-0.001855626,0.000773070,-0.197496409
4.762230846,1789526645.116825581,-0.095250909,-1.746090714,-1.619978253,-4.582643215,4.861198902,-4.072806899,0.521455262,-0.226060558,0.523763580,2.781530907,-1.054080208,-0.077628781,-0.000823998,-0.001127594,0.000689101,0.001885391,0.002223354,-0.202423954
4.770368027,1789526645.124962807,-0.095262829,-1.746126477,-1.619989697,-4.582822267,4.861066818,-4.071240012,0.521450985,-0.226054636,0.523759708,2.780723501,-1.056268120,-0.077815061,0.000064854,0.000029873,-0.000003880,0.000484099,0.001008881,-0.200014155
4.778326148,1789526645.132920742,-0.095262829,-1.746162240,-1.619953934,-4.583002035,4.860935688,-4.069660966,0.521459091,-0.226043489,0.523776389,2.779924084,-1.058464908,-0.077931721,0.000234271,0.000417158,-0.000100807,-0.000460373,0.000899809,-0.197374863
4.786355310,1789526645.140951872,-0.095298592,-1.746258084,-1.619953934,-4.583241407,4.860767841,-4.068142001,0.521470912,-0.226048811,0.523752003,2.779131091,-1.060609939,-0.078298097,-0.000750330,-0.001632454,-0.000110290,0.000286054,0.000132244,-0.206014689
4.794384313,1789526645.148980141,-0.095370595,-1.746293847,-1.619905774,-4.583385173,4.860659599,-4.066527192,0.521468008,-0.226077785,0.523769905,2.778263397,-1.062956479,-0.078340579,-0.000253700,-0.001071780,-0.000377791,-0.000873034,-0.000010699,-0.200829751
4.802350970,1789526645.156946659,-0.095334832,-1.746342007,-1.619918172,-4.583635990,4.860515594,-4.064984147,0.521473601,-0.226045860,0.523767672,2.777474630,-1.065028663,-0.078650863,0.000194071,0.000427618,-0.000073602,-0.001747137,-0.000312321,-0.200593674
4.810394302,1789526645.164990187,-0.095382516,-1.746377770,-1.619905774,-4.583791916,4.860324383,-4.063393418,0.521468442,-0.226053833,0.523770501,2.776688033,-1.067330104,-0.078798011,-0.000291991,-0.001204364,-0.000435562,-0.000791292,-0.000707846,-0.204448633
4.818339202,1789526645.172935009,-0.095430676,-1.746402089,-1.619858090,-4.583983127,4.860168457,-4.061778371,0.521462908,-0.226065264,0.523799643,2.775858048,-1.069653051,-0.078910703,-0.000085572,-0.000740005,-0.000085405,-0.000519490,-0.003004819,-0.203472729
4.826424707,1789526645.181020498,-0.095442597,-1.746461693,-1.619881932,-4.584114973,4.860024452,-4.060164038,0.521469321,-0.226059252,0.523771539,2.775022793,-1.071908988,-0.079081597,0.000627176,0.000632379,-0.000233180,-0.001123209,-0.003671889,-0.203115985
4.834376184,1789526645.188971996,-0.095490281,-1.746545617,-1.619894330,-4.584318821,4.859940529,-4.058537547,0.521473451,-0.226077987,0.523744968,2.774087469,-1.074187937,-0.079350042,-0.000408225,-0.001379902,0.000008547,-0.000710417,-0.002069189,-0.202069538
4.842327138,1789526645.196922779,-0.095478360,-1.746557538,-1.619858090,-4.584521715,4.859748840,-4.056946580,0.521473598,-0.226054065,0.523776846,2.773323410,-1.076403994,-0.079489725,-0.000023686,-0.000128364,0.000086265,0.000945572,0.000109814,-0.199354279
4.850370652,1789526645.204966545,-0.095514599,-1.746605698,-1.619858090,-4.584725086,4.859617233,-4.055355612,0.521469184,-0.226061388,0.523774299,2.772462573,-1.078646348,-0.079712998,0.000160838,0.000638424,0.000448901,-0.001783932,0.001064839,-0.198452644
4.858329731,1789526645.212925434,-0.095538441,-1.746665780,-1.619846169,-4.584928934,4.859449387,-4.053741042,0.521474953,-0.226059628,0.523770056,2.771623672,-1.080917989,-0.079948647,-0.000909139,-0.001802708,0.000341804,0.000736077,0.000918525,-0.197880959
4.866349125,1789526645.220944881,-0.095550362,-1.746701543,-1.619870011,-4.585084621,4.859293461,-4.052186314,0.521470194,-0.226051464,0.523757667,2.770821436,-1.083092996,-0.080132836,0.000055941,0.000071884,0.000123856,0.000427583,0.000336631,-0.199014741
4.874410879,1789526645.229006767,-0.095574204,-1.746701543,-1.619881932,-4.585299675,4.859161854,-4.050583426,0.521446253,-0.226050188,0.523777462,2.769960029,-1.085337424,-0.080318407,0.000033670,0.000570408,0.000575140,-0.001883948,0.001714496,-0.196046433
4.882375943,1789526645.236971855,-0.095634762,-1.746785466,-1.619846169,-4.585491363,4.859042168,-4.049052302,0.521458665,-0.226073404,0.523769790,2.769104666,-1.087526012,-0.080530641,-0.000656387,-0.001570945,0.000069711,-0.002113298,0.001475570,-0.203329370
4.890359286,1789526645.244955063,-0.095634762,-1.746833150,-1.619846169,-4.585682813,4.858910561,-4.047401492,0.521463227,-0.226061897,0.523766048,2.768221321,-1.089799155,-0.080724842,0.000020625,0.000016602,-0.000017884,-0.002774805,0.000563658,-0.202439247
4.898357510,1789526645.252953291,-0.095646683,-1.746856991,-1.619786088,-4.585898344,4.858778477,-4.045894448,0.521466212,-0.226056653,0.523804187,2.767426943,-1.091903504,-0.080853553,-0.000011225,0.000484461,0.000359261,-0.003573063,0.002073758,-0.196610884
4.906330226,1789526645.260926008,-0.095706765,-1.746880833,-1.619810406,-4.586053554,4.858622551,-4.044267956,0.521445835,-0.226073145,0.523798003,2.766551495,-1.094243319,-0.081018512,-0.000639392,-0.001748893,-0.000277429,-0.001620835,-0.000904741,-0.204925726
4.914345021,1789526645.268940687,-0.095742528,-1.746928994,-1.619810406,-4.586269085,4.858490467,-4.042700593,0.521440615,-0.226080092,0.523797002,2.765684626,-1.096444051,-0.081262919,0.000092523,0.000278987,-0.000135143,-0.000795514,-0.001782212,-0.199328887
4.922431147,1789526645.277027130,-0.095790688,-1.746976678,-1.619774167,-4.586472456,4.858346939,-4.041098181,0.521440931,-0.226093233,0.523810287,2.764811419,-1.098724888,-0.081440342,0.000012446,-0.000237050,0.000107033,0.000099625,-0.001140180,-0.196652045
