group,repeat,wall_time_s,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm
1,1,1789523726.565025806,2.973052,6.512849,56.823891,2.256381,2.319103,0.306928
1,1,1789523726.566415071,3.105517,6.498256,56.972172,2.253188,2.320187,0.300831
1,1,1789523726.570139647,3.037704,6.54757,56.547043,2.255425,2.318134,0.308163
1,1,1789523726.571398258,3.100609,6.544047,56.862648,2.251684,2.325751,0.302611
1,1,1789523726.575833321,2.963374,6.625121,56.715041,2.248323,2.316802,0.301919
1,1,1789523726.577076197,2.980743,6.547419,56.855408,2.257802,2.318144,0.302899
1,1,1789523726.582463264,2.877554,6.526978,56.715482,2.26112,2.318887,0.302707
1,1,1789523726.583894968,2.862467,6.478691,56.602286,2.255501,2.319244,0.320297
1,1,1789523726.585352659,2.891796,6.504402,56.808866,2.254082,2.31707,0.315133
1,1,1789523726.586812735,2.806815,6.544678,56.945152,2.252935,2.31549,0.306478
1,1,1789523726.590125322,3.070611,6.505758,56.526133,2.248577,2.317457,0.31301
1,1,1789523726.592260122,2.892831,6.515919,56.719579,2.251131,2.318175,0.311604
1,1,1789523726.595021725,3.036839,6.57518,56.813414,2.247341,2.315404,0.299514
1,1,1789523726.596336126,3.024552,6.497261,56.895645,2.253654,2.319257,0.305365
1,1,1789523726.600032806,2.840434,6.535421,56.576767,2.247481,2.311095,0.308576
1,1,1789523726.601384878,3.075471,6.555329,57.039363,2.247756,2.315073,0.301362
1,1,1789523726.604986668,2.811611,6.487979,56.828106,2.251922,2.310837,0.3149
1,1,1789523726.606147289,3.05189,6.563819,56.828756,2.25158,2.322034,0.304219
1,1,1789523726.610190392,3.055739,6.507689,56.561614,2.24703,2.314305,0.311525
1,1,1789523726.611356735,2.918419,6.595072,56.79496,2.248688,2.315828,0.305521
1,1,1789523726.615013123,3.042651,6.598157,56.807223,2.245604,2.315816,0.295422
1,1,1789523726.616175890,2.836621,6.587437,56.975592,2.250931,2.31016,0.301279
1,1,1789523726.621674776,2.851956,6.587169,56.81417,2.249923,2.310356,0.30527
1,1,1789523726.622893095,2.809261,6.566754,56.801996,2.247915,2.30675,0.309172
1,1,1789523726.625076294,2.80761,6.505675,56.783792,2.254256,2.306831,0.315756
1,1,1789523726.627184153,2.85765,6.487514,56.629665,2.249537,2.306656,0.318571
1,1,1789523726.630720139,2.961422,6.503602,56.723031,2.250674,2.312193,0.313316
1,1,1789523726.632161617,2.967839,6.482454,56.703261,2.245972,2.312624,0.318871
1,1,1789523726.634988070,3.061407,6.560815,56.779975,2.244366,2.313394,0.301894
1,1,1789523726.636415005,2.961089,6.551531,56.814144,2.241732,2.303128,0.31092
1,1,1789523726.640317440,2.973775,6.588682,56.751269,2.244845,2.308871,0.30672
1,1,1789523726.641807318,2.985995,6.615967,56.489632,2.245475,2.314831,0.306487
1,1,1789523726.645019293,2.833369,6.551023,56.843267,2.250118,2.314706,0.30671
1,1,1789523726.646428108,2.922342,6.595655,56.743669,2.242853,2.308013,0.307686
1,1,1789523726.649830103,2.839641,6.472251,56.671131,2.257655,2.31555,0.31622
1,1,1789523726.650790215,2.900119,6.63361,56.798334,2.242474,2.307351,0.306644
1,1,1789523726.655495644,2.987249,6.551559,56.871192,2.254013,2.321658,0.30757
1,1,1789523726.656790972,2.888895,6.529616,56.811542,2.249809,2.310323,0.309968
1,1,1789523726.659853220,3.010595,6.590455,56.621201,2.253585,2.322587,0.302185
1,1,1789523726.665933132,2.940632,6.548048,56.824197,2.254034,2.320897,0.307149
1,1,1789523726.670012474,2.841345,6.510354,56.626602,2.255283,2.312502,0.317008
1,1,1789523726.674964666,2.92524,6.488608,56.769911,2.246212,2.31214,0.313664
1,1,1789523726.679741621,3.059852,6.538473,56.787165,2.241909,2.312344,0.30663
1,1,1789523726.685007572,2.981451,6.562742,56.78097,2.241678,2.309558,0.295995
1,1,1789523726.689995289,2.79727,6.567557,56.594204,2.250219,2.306823,0.313168
1,1,1789523726.694951057,2.833618,6.476816,56.813187,2.250987,2.312223,0.311475
1,1,1789523726.700063944,3.05427,6.516221,56.954506,2.256939,2.324588,0.30783
1,1,1789523726.704946518,2.987868,6.601824,56.873875,2.2568,2.322898,0.296993
1,1,1789523726.709756374,2.817907,6.573133,56.728976,2.25517,2.314614,0.310841
1,1,1789523726.715109348,2.934999,6.456046,56.805104,2.25384,2.312316,0.312435
1,1,1789523726.720028877,3.021857,6.44944,56.681272,2.246064,2.306159,0.310069
1,1,1789523726.725017309,2.936846,6.584131,56.767281,2.242558,2.306613,0.304797
1,1,1789523726.729978323,2.913775,6.612095,56.503802,2.244566,2.31408,0.309559
1,1,1789523726.735131741,2.922584,6.501379,56.865348,2.257185,2.317861,0.309571
1,1,1789523726.739930391,2.877257,6.502504,56.727598,2.255056,2.318359,0.310786
1,1,1789523726.745019436,2.889891,6.59994,56.774679,2.254039,2.319037,0.30466
1,1,1789523726.750013351,3.052657,6.554984,56.55051,2.245881,2.320014,0.310752
1,1,1789523726.755346537,2.942427,6.524233,56.866984,2.249242,2.309657,0.309729
1,1,1789523726.760209084,2.850425,6.518614,56.59861,2.241858,2.297276,0.309318
1,1,1789523726.765016556,2.921915,6.566966,56.777062,2.240249,2.306954,0.311342
1,1,1789523726.770126104,3.093034,6.512321,56.551323,2.245459,2.315151,0.304921
1,1,1789523726.775098562,2.924076,6.537394,56.884588,2.250569,2.314655,0.309532
1,1,1789523726.780018091,2.778789,6.594984,56.703997,2.252215,2.318236,0.313058
1,1,1789523726.784951448,2.866877,6.53833,56.890586,2.256225,2.320189,0.307859
1,1,1789523726.790262699,3.028622,6.464347,56.651525,2.251906,2.317159,0.316027
1,1,1789523726.795798063,2.952146,6.611832,56.84447,2.24802,2.311182,0.300824
1,1,1789523726.800580978,2.879817,6.629138,56.448952,2.2434,2.31277,0.316025
1,1,1789523726.805102587,2.963005,6.505143,56.78486,2.245548,2.309644,0.304864
1,1,1789523726.809791327,2.950334,6.460238,56.706063,2.248733,2.307225,0.307996
1,1,1789523726.814820290,2.96628,6.609986,56.822619,2.247946,2.313049,0.305016
1,1,1789523726.819767237,2.941834,6.623909,56.558359,2.246093,2.318237,0.303059
1,1,1789523726.825400352,2.842696,6.528046,56.851225,2.252806,2.316,0.306067
1,1,1789523726.830003262,2.858332,6.511969,56.700198,2.251081,2.311204,0.316388
1,1,1789523726.834926128,2.932296,6.640556,56.801836,2.243503,2.304517,0.314671
1,1,1789523726.839938879,3.005546,6.569996,56.559876,2.235622,2.30435,0.309063
1,1,1789523726.844715357,2.887043,6.525972,56.820351,2.246175,2.305086,0.303045
1,1,1789523726.849663973,2.845542,6.545123,56.632219,2.243784,2.309054,0.320278
1,1,1789523726.854733467,2.950277,6.539695,56.8427,2.250876,2.312745,0.312346
1,1,1789523726.859777212,3.06941,6.52408,56.908381,2.253546,2.323362,0.301885
1,1,1789523726.864699602,2.974967,6.612553,56.860111,2.255151,2.325043,0.294274
1,1,1789523726.870095015,2.780077,6.578602,56.810027,2.253769,2.316033,0.309213
1,1,1789523726.874700785,2.908506,6.437035,56.852937,2.250542,2.308725,0.313021
1,1,1789523726.879807711,3.09206,6.502946,56.476673,2.241375,2.314478,0.304804
1,1,1789523726.884733915,2.949164,6.650632,56.811476,2.238281,2.31401,0.297749
1,1,1789523726.889940262,2.813204,6.57047,56.545766,2.247996,2.310304,0.318413
1,1,1789523726.895054340,2.92646,6.459881,56.928898,2.25458,2.311741,0.314201
1,1,1789523726.899977922,3.056521,6.523377,56.794575,2.250967,2.322177,0.306444
1,1,1789523726.904968739,2.917871,6.599708,56.796405,2.248476,2.317485,0.30663
1,1,1789523726.910010815,2.854055,6.550462,56.600711,2.25359,2.313246,0.318233
1,1,1789523726.915222883,2.933191,6.501865,56.847253,2.252621,2.308059,0.308876
1,1,1789523726.920011520,2.92558,6.532463,56.759408,2.246545,2.305061,0.311846
1,1,1789523726.924999714,2.89734,6.589921,56.75633,2.242135,2.307149,0.303723
1,1,1789523726.929931879,3.027122,6.570313,56.52812,2.239502,2.316013,0.307818
1,1,1789523726.934968233,2.948941,6.500231,56.842186,2.251941,2.316566,0.306551
1,1,1789523726.939735889,2.857261,6.529852,56.695232,2.254431,2.315478,0.307396
1,1,1789523726.944931507,2.93374,6.552745,56.794695,2.255772,2.320496,0.306007
1,1,1789523726.949918509,3.085935,6.510375,56.564931,2.254469,2.317838,0.307911
1,1,1789523726.956119537,2.921262,6.497256,56.855813,2.258377,2.315317,0.309137
1,1,1789523726.961112022,2.813373,6.517788,56.64254,2.255203,2.311521,0.309011
1,1,1789523726.964981318,2.955822,6.472794,56.784966,2.251922,2.312746,0.311437
1,1,1789523726.970396996,3.052809,6.468832,56.887184,2.254204,2.314565,0.311636
1,1,1789523726.975129128,2.930782,6.564818,56.806265,2.247001,2.316517,0.307103
1,1,1789523726.980051279,2.813903,6.62543,56.696849,2.250893,2.314099,0.307806
1,1,1789523726.985130310,2.965898,6.494134,56.866524,2.249496,2.316357,0.310357
1,1,1789523726.990326166,3.001117,6.448717,56.772045,2.249983,2.311408,0.309115
1,1,1789523726.994865417,2.935327,6.63592,56.747602,2.244729,2.310789,0.304257
1,1,1789523726.999955177,3.000267,6.623669,56.606855,2.240148,2.318753,0.304549
1,1,1789523727.004738569,2.980044,6.440053,56.848281,2.251792,2.316342,0.304776
1,1,1789523727.009851217,2.874626,6.447701,56.679209,2.253122,2.308554,0.314857
1,1,1789523727.014904261,2.864291,6.618299,56.8145,2.254808,2.315667,0.311939
1,1,1789523727.019701719,3.057929,6.545762,56.659403,2.252765,2.322092,0.309147
1,1,1789523727.024950027,2.922776,6.458436,56.89731,2.259423,2.31389,0.305889
