group,repeat,wall_time_s,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm
6,5,1789524216.025125742,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.025866032,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.026893854,12.281696,9.992055,-5.215634,-2.741499,-2.173965,-0.482701
6,5,1789524216.028921843,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.029942274,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.030592680,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.031826735,12.236502,10.040232,-5.118267,-2.745163,-2.177631,-0.480517
6,5,1789524216.033738136,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.034482002,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.035015583,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.036924124,12.213267,10.00092,-5.319934,-2.741812,-2.177957,-0.478455
6,5,1789524216.038718224,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.039420605,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.039901495,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.042136669,12.201881,10.009767,-5.151201,-2.742888,-2.178834,-0.477755
6,5,1789524216.043700457,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.045180082,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.046024561,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.047065258,12.214008,10.002683,-5.08164,-2.74081,-2.177805,-0.4808
6,5,1789524216.048762798,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.049983978,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.050673485,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.051904678,12.241273,9.945642,-5.151631,-2.736356,-2.174675,-0.477291
6,5,1789524216.054507971,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.055206299,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.055667877,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.057023525,12.281618,10.014343,-5.142597,-2.745532,-2.176972,-0.477923
6,5,1789524216.058715582,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.059477329,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.060713530,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.061912060,12.261788,9.971315,-4.980318,-2.736135,-2.174265,-0.480923
6,5,1789524216.063637018,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.064341784,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.065069914,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.066900015,12.245076,10.042165,-5.148271,-2.741246,-2.173416,-0.481472
6,5,1789524216.068650961,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.069381714,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.070055962,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.071974754,12.242597,10.017464,-5.208385,-2.741826,-2.178116,-0.478592
6,5,1789524216.074149609,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.074996948,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.075420618,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.076907635,12.217574,9.983031,-5.227526,-2.740296,-2.177668,-0.478751
6,5,1789524216.078713417,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.079618454,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.080114126,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.081905365,12.187763,10.015429,-5.097918,-2.73949,-2.176319,-0.47922
6,5,1789524216.083658218,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.084991932,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.085711718,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.087044716,12.214627,9.99039,-5.245234,-2.738188,-2.178362,-0.478314
6,5,1789524216.088721991,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.089583158,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.090270519,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.091942072,12.262025,10.000431,-5.153194,-2.74323,-2.17908,-0.478982
6,5,1789524216.093671322,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.094860077,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.095573187,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.096914530,12.28972,9.976131,-5.139496,-2.739302,-2.173407,-0.481458
6,5,1789524216.098689079,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.099314690,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.099768639,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.102063894,12.246998,10.03583,-5.156174,-2.743659,-2.174364,-0.480594
6,5,1789524216.103887796,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.105814695,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.106254578,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.107204437,12.245231,10.019858,-5.13674,-2.742748,-2.179093,-0.480514
6,5,1789524216.108733654,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.109854221,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.110579967,12.236638,10.015064,-5.273834,-2.741544,-2.17889,-0.47889
6,5,1789524216.112030983,12.204547,10.010244,-4.990954,-2.741581,-2.176677,-0.482241
6,5,1789524216.113720894,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.114473104,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.115175009,12.247231,10.029914,-5.077147,-2.74153,-2.173804,-0.483602
6,5,1789524216.116897821,12.206331,10.03371,-5.143531,-2.740732,-2.178061,-0.478891
6,5,1789524216.119812727,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.120264053,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.120705843,12.205633,10.005567,-5.24477,-2.740728,-2.178726,-0.478103
6,5,1789524216.121966362,12.199583,10.001012,-5.162536,-2.739846,-2.176927,-0.478869
6,5,1789524216.123724222,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.124507189,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.125209093,12.199459,9.994527,-5.055633,-2.737406,-2.175809,-0.481837
6,5,1789524216.127190113,12.231586,10.016859,-5.124699,-2.74246,-2.176763,-0.478461
6,5,1789524216.128767729,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.129490852,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.130179882,12.298909,9.993291,-5.167876,-2.741831,-2.17308,-0.481776
6,5,1789524216.131946325,12.254265,10.015133,-5.111541,-2.738985,-2.174878,-0.481833
6,5,1789524216.133671522,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.134375095,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.135076046,12.261533,10.017838,-5.066866,-2.739257,-2.173756,-0.482914
6,5,1789524216.137655497,12.268406,10.00193,-5.15528,-2.742554,-2.177013,-0.480126
6,5,1789524216.138881683,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.139604807,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.140293360,12.214949,10.030189,-5.19379,-2.741144,-2.177309,-0.481223
6,5,1789524216.142552614,12.268428,9.997862,-5.176732,-2.741014,-2.172763,-0.481509
6,5,1789524216.144820452,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.145322800,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.145773649,12.203516,10.040113,-5.08079,-2.742197,-2.179287,-0.480598
6,5,1789524216.146945953,12.236846,10.049088,-5.057321,-2.743345,-2.177835,-0.483341
6,5,1789524216.148884058,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.149646521,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.150362253,12.237674,9.968918,-5.135016,-2.742269,-2.174971,-0.478666
6,5,1789524216.152125359,12.219863,10.025376,-5.208689,-2.742239,-2.177606,-0.478788
6,5,1789524216.153906584,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.154610634,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.155086994,12.299908,9.984134,-5.108709,-2.739786,-2.175471,-0.485916
6,5,1789524216.156829596,12.194766,10.021124,-5.161362,-2.741321,-2.179062,-0.47843
6,5,1789524216.158697367,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.159264565,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.159851074,12.237529,10.045988,-5.193329,-2.740499,-2.173991,-0.480623
6,5,1789524216.162682295,12.233658,9.98531,-5.01321,-2.739627,-2.176922,-0.484527
6,5,1789524216.164139748,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.165393114,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.166145325,12.207135,10.034467,-5.07927,-2.741042,-2.178266,-0.479474
6,5,1789524216.167115927,12.273348,9.975237,-5.153939,-2.742528,-2.175979,-0.478988
6,5,1789524216.170564413,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.171226740,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.171788454,12.234107,9.986095,-5.146483,-2.743173,-2.179694,-0.480693
6,5,1789524216.172487259,12.314887,9.97354,-5.203636,-2.74137,-2.178756,-0.481354
6,5,1789524216.174883366,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.175498009,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.175935268,12.284249,9.99681,-5.10199,-2.739796,-2.175715,-0.481632
6,5,1789524216.178749323,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.179452658,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.180142164,12.272999,9.996702,-5.187022,-2.739443,-2.174893,-0.482407
6,5,1789524216.183666706,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.184396982,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.184920311,12.246655,10.001575,-5.094076,-2.737029,-2.177816,-0.482872
6,5,1789524216.188857079,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.190037251,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.190502882,12.196826,10.010855,-5.149746,-2.739309,-2.180399,-0.477042
6,5,1789524216.193749428,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.194998026,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.195643425,12.220496,10.020724,-5.093259,-2.740085,-2.177794,-0.482414
6,5,1789524216.198731661,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.199948549,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.200669289,12.305006,9.999979,-5.132817,-2.735881,-2.172883,-0.483278
6,5,1789524216.203985929,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.205074787,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.205561876,12.288,10.00331,-5.089239,-2.739962,-2.173395,-0.485227
6,5,1789524216.208667755,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.209872484,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.210589647,12.191939,10.011234,-5.15316,-2.738303,-2.17641,-0.478846
6,5,1789524216.214114666,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.214634895,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.215064526,12.207748,9.994969,-5.080178,-2.741306,-2.180415,-0.480095
6,5,1789524216.218721390,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.219740629,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.220167875,12.271988,9.984098,-5.147771,-2.739739,-2.1767,-0.481206
6,5,1789524216.223741770,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.224868536,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.225403309,12.277945,10.029021,-5.067687,-2.742922,-2.177448,-0.483858
6,5,1789524216.228652716,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.230006456,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.230464220,12.228756,10.046519,-5.16504,-2.743394,-2.179861,-0.481002
6,5,1789524216.233699560,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.234788895,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.235519171,12.203599,10.024649,-5.052447,-2.742548,-2.178159,-0.4801
6,5,1789524216.238871098,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.239910364,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.240417957,12.229103,10.017194,-5.084065,-2.742135,-2.178015,-0.476373
6,5,1789524216.243678093,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.244431734,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.244936228,12.292918,9.97784,-5.130022,-2.74218,-2.174762,-0.481463
6,5,1789524216.248677969,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.250291348,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.250810385,12.224973,10.02763,-5.128859,-2.739607,-2.17552,-0.481145
6,5,1789524216.253689289,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.254399300,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.255119324,12.208523,10.014796,-5.055532,-2.740198,-2.178251,-0.482105
6,5,1789524216.258736134,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.259389639,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.259871960,12.23752,9.98795,-5.157369,-2.739916,-2.178347,-0.475549
6,5,1789524216.263684273,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.265026093,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.265468836,12.273554,9.990258,-5.236092,-2.738308,-2.174922,-0.477981
6,5,1789524216.268643856,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.269934416,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.270363808,12.267755,9.991633,-5.14325,-2.738568,-2.172366,-0.483906
6,5,1789524216.273751497,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.275010109,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.275708675,12.214569,10.020751,-5.035441,-2.741035,-2.174906,-0.480772
6,5,1789524216.278649092,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.279878616,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.280326843,12.181011,10.001819,-5.14253,-2.739801,-2.180195,-0.478341
6,5,1789524216.283829212,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.284900427,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.285616398,12.257093,9.983942,-5.083613,-2.741653,-2.178194,-0.481987
6,5,1789524216.288772583,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.289916277,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.290569782,12.29477,9.983098,-5.140024,-2.743347,-2.172963,-0.481727
6,5,1789524216.293673992,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.294363976,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.295075893,12.253501,10.027675,-5.087687,-2.741274,-2.174859,-0.484516
6,5,1789524216.298635483,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.300006151,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.300513506,12.194673,10.011744,-5.15212,-2.741206,-2.177018,-0.478192
6,5,1789524216.303645372,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.304666519,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.305365324,12.209209,9.998266,-5.080106,-2.742514,-2.177134,-0.479678
6,5,1789524216.308678627,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.309390783,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.309973717,12.269492,10.022904,-5.120069,-2.742396,-2.17615,-0.481449
6,5,1789524216.313701868,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.314722300,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.315163136,12.252155,9.99783,-5.066969,-2.741309,-2.174049,-0.482885
6,5,1789524216.318743229,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.319475651,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.320165157,12.246335,10.011924,-5.176035,-2.7426,-2.177803,-0.48169
6,5,1789524216.325050592,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.325565815,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.326015711,12.204109,10.031555,-5.090077,-2.742712,-2.177993,-0.480389
6,5,1789524216.330881596,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.331340075,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.331814289,12.254666,10.000621,-5.121453,-2.744164,-2.176862,-0.482302
6,5,1789524216.334488153,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.335079432,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.335798740,12.271303,10.003238,-5.058003,-2.742526,-2.176333,-0.483358
6,5,1789524216.338639975,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.340263844,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.340769053,12.242885,10.015118,-5.180832,-2.741873,-2.175909,-0.478562
6,5,1789524216.343660831,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.344880342,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.345384121,12.219813,10.019536,-5.071591,-2.741083,-2.177603,-0.48037
6,5,1789524216.348697662,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.350232363,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.350910425,12.221817,9.981119,-5.152989,-2.739067,-2.179248,-0.478858
6,5,1789524216.353740454,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.354982615,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.355675697,12.25716,9.976151,-5.154727,-2.738276,-2.176177,-0.479604
6,5,1789524216.358660698,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.359388828,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.360100746,12.28873,9.989342,-5.171096,-2.741267,-2.174341,-0.477937
6,5,1789524216.365136862,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.365739822,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.366215229,12.197534,10.035662,-5.077361,-2.739041,-2.176553,-0.484158
6,5,1789524216.369389057,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.370101929,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.370801210,12.212356,10.007701,-5.137126,-2.744566,-2.178861,-0.480676
6,5,1789524216.373672724,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.374984741,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.375649691,12.273321,9.970078,-5.057205,-2.739737,-2.175783,-0.482637
6,5,1789524216.378706694,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.379641294,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.380283833,12.298788,9.974337,-5.176966,-2.741948,-2.175069,-0.481758
6,5,1789524216.383715868,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.384422064,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.385127306,12.216482,10.045067,-5.05882,-2.740158,-2.176264,-0.484186
6,5,1789524216.388750553,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.390262604,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.390988827,12.200878,9.995561,-5.171333,-2.741269,-2.178416,-0.478655
6,5,1789524216.393661022,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.394423723,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.395133734,12.223057,9.987639,-5.062379,-2.738916,-2.177814,-0.480313
6,5,1789524216.398727894,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.400278330,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.400770903,12.269875,10.003326,-5.162235,-2.739945,-2.176332,-0.478558
6,5,1789524216.404840469,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.405308723,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.405785561,12.255074,10.017465,-5.086427,-2.738289,-2.176,-0.483808
6,5,1789524216.409363985,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.410103798,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.410561800,12.254385,9.987185,-5.193076,-2.740273,-2.175932,-0.480353
6,5,1789524216.413717031,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.414428234,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.415136576,12.22282,9.971724,-5.09108,-2.738302,-2.176119,-0.480565
6,5,1789524216.418686152,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.419386625,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.420090437,12.272927,10.011106,-5.16687,-2.745259,-2.178031,-0.481741
6,5,1789524216.423678637,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.424576521,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.425021172,12.259259,9.977776,-5.066684,-2.737594,-2.17585,-0.482843
6,5,1789524216.428877592,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.429627419,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.430346966,12.264213,9.983878,-5.190295,-2.740046,-2.174507,-0.478352
6,5,1789524216.433714151,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.434796333,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.435536861,12.186251,10.017952,-5.081997,-2.73685,-2.177764,-0.48119
6,5,1789524216.438701153,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.439840317,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.440357924,12.217895,9.983481,-5.170482,-2.74126,-2.178235,-0.478
6,5,1789524216.444919825,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.446338892,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.447808027,12.293326,10.007387,-5.202399,-2.743448,-2.176662,-0.480477
6,5,1789524216.451501369,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.452393293,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.453376532,12.28529,10.029658,-5.147428,-2.74615,-2.176508,-0.481098
6,5,1789524216.456088781,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.457352638,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.458320379,12.186169,10.04706,-5.071679,-2.74233,-2.181295,-0.480999
6,5,1789524216.459716558,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.461068630,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.461996555,12.202122,9.997336,-5.152449,-2.742529,-2.179918,-0.478632
6,5,1789524216.465968847,12.258009,10.028711,-5.284126,-2.744171,-2.175888,-0.479216
6,5,1789524216.466888189,12.209684,9.990138,-5.174198,-2.737196,-2.173641,-0.480014
6,5,1789524216.467772484,12.268834,9.965403,-5.056793,-2.741121,-2.174563,-0.48219
