unix_time_s,robotmode,safetystatus,program_state
1789616397.5317602,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.575486,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.6212785,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.6715086,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.7220626,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.7716703,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.82176,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.871722,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.9219368,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.9720616,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.0221007,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.085565,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.1313121,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.1734807,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.2221603,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.2720783,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.322384,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.3725672,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.4228053,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.4727302,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.5229185,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.5730793,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.622982,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.6865838,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.734704,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.7731354,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.8232217,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.8731725,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.9232805,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616398.9731705,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.0238261,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.0739312,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.1240308,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.1738768,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.2241862,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.2852502,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.3380828,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.376133,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.4240642,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.4744403,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.5240881,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.5746493,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.6245065,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.6748922,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.7248888,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.7750134,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.8248246,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.880205,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.9329944,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616399.9848938,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.0255044,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.0752578,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.1256294,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.1757374,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.2258584,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.2758174,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.3261447,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.3759131,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.426286,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.4895153,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.539534,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
